Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
106,bomb,BY,5,1,6346,triangle,bell,38712.09500002442,42728.72000001371,0,588,-99,460,106,2021-04-22 00:27:23.755000+00:00,8,738,18
107,coin,A,5,1,5004,circle,silent,60945.189999998554,64962.94499997747,20,163,-99,460,107,2021-04-22 00:27:45.989000+00:00,8,738,18
108,bomb,AW,5,1,5342,circle,tinwhistle,70278.39500003029,74295.04499997711,0,605,-99,480,108,2021-04-22 00:27:55.322000+00:00,8,738,18
109,bomb,B,5,1,5634,triangle,silent,79661.66500002146,83661.5200000233,0,603,-99,480,109,2021-04-22 00:28:04.688000+00:00,8,738,18
110,probe,B,5,1,5982,triangle,silent,89328.17500003148,93328.18000001133,0,603,-2,480,110,2021-04-22 00:28:14.355000+00:00,8,738,18
111,bomb,B,5,1,3988,triangle,silent,102311.3000000012,106327.95499998609,0,605,-99,480,111,2021-04-22 00:28:27.354000+00:00,8,738,18
112,probe,AW,5,1,3789,circle,tinwhistle,110344.60000001127,114361.20500002288,0,605,-2,480,112,2021-04-22 00:28:35.388000+00:00,8,738,18
113,coin,A,5,1,5137,circle,silent,119944.49999998324,123961.0550000216,20,128,-99,480,113,2021-04-22 00:28:44.988000+00:00,8,738,18
114,bomb,B,5,1,3177,triangle,silent,129411.11500002445,133427.65000002694,0,605,-99,500,114,2021-04-22 00:28:54.454000+00:00,8,738,18
115,probe,A,5,1,4851,circle,silent,136627.58000002938,140645.29000001494,0,110,1,500,115,2021-04-22 00:29:01.672000+00:00,8,738,18
116,coin,A,5,1,3804,circle,silent,149927.42500000168,153944.04000003124,20,140,-99,500,116,2021-04-22 00:29:14.971000+00:00,8,738,18
117,coin,AX,5,1,3272,circle,noise,158110.74500001268,162127.34499998626,0,605,-99,520,117,2021-04-22 00:29:23.154000+00:00,8,738,18
118,probe,Y,5,1,4798,empty,bell,170993.86500002586,174993.8100000145,0,300,2,520,118,2021-04-22 00:29:36.020000+00:00,8,738,18
119,bomb,B,5,1,3901,triangle,silent,190060.3150000097,194060.2100000251,0,603,-99,520,119,2021-04-22 00:29:55.087000+00:00,8,738,18
120,coin,A,5,1,5834,circle,silent,197993.57500002952,201993.51000000024,20,133,-99,520,120,2021-04-22 00:30:03.020000+00:00,8,738,18
121,probe,AX,5,1,3235,circle,noise,208293.35500003074,212310.06500002692,0,465,2,540,121,2021-04-22 00:30:13.336000+00:00,8,738,18
122,probe,Z,5,1,3592,empty,buzz,218393.35500000746,222409.7799999872,0,168,2,540,122,2021-04-22 00:30:23.436000+00:00,8,738,18
123,bomb,AX,5,1,6912,circle,noise,231609.8249999923,235609.79999997647,0,603,-99,540,123,2021-04-22 00:30:36.636000+00:00,8,738,18
124,probe,X,5,1,4877,empty,noise,242543.004999985,246559.59499999878,0,285,2,540,124,2021-04-22 00:30:47.586000+00:00,8,738,18
125,coin,BZ,5,1,3448,triangle,buzz,256026.19499998397,260026.2099999818,20,138,-99,540,125,2021-04-22 00:31:01.052000+00:00,8,738,18
126,coin,BZ,5,1,4688,triangle,buzz,263609.49499998236,267609.37000002014,20,120,-99,560,126,2021-04-22 00:31:08.635000+00:00,8,738,18
127,probe,BY,5,1,4236,triangle,bell,272692.6400000229,276709.2750000302,0,370,2,580,127,2021-04-22 00:31:17.735000+00:00,8,738,18
128,coin,BY,5,1,5290,triangle,bell,285275.8749999921,289292.37999999896,10,360,-99,580,128,2021-04-22 00:31:30.318000+00:00,8,738,18
129,probe,BZ,5,1,3876,triangle,buzz,295142.4250000273,299158.9549999917,0,190,2,590,129,2021-04-22 00:31:40.185000+00:00,8,738,18
130,bomb,AX,6,1,3346,circle,noise,15532.5249999878,19532.484999974262,-10,275,-99,590,130,2021-04-22 00:32:34.934000+00:00,8,738,18
131,probe,BY,6,1,4859,triangle,bell,24532.489999954127,28549.0399999544,0,568,2,580,131,2021-04-22 00:32:43.951000+00:00,8,738,18
132,bomb,B,6,1,3067,triangle,silent,37198.96999996853,41198.904999997474,0,603,-99,580,132,2021-04-22 00:32:56.601000+00:00,8,738,18
133,probe,BZ,6,1,6987,triangle,buzz,44298.889999976374,48315.424999978866,0,135,2,580,133,2021-04-22 00:33:03.718000+00:00,8,738,18
134,probe,AW,6,1,5518,circle,tinwhistle,59998.72999999207,64015.279999992345,0,603,-2,580,134,2021-04-22 00:33:19.417000+00:00,8,738,18
135,bomb,BY,6,1,6961,triangle,bell,80381.7899999558,84381.62499997998,0,603,-99,580,135,2021-04-22 00:33:39.783000+00:00,8,738,18
136,probe,Z,6,1,4223,empty,buzz,91364.9049999658,95381.59999996424,0,130,0,580,136,2021-04-22 00:33:50.783000+00:00,8,738,18
137,coin,BZ,6,1,5438,triangle,buzz,103398.12499994876,107398.06499995755,20,138,-99,580,137,2021-04-22 00:34:02.800000+00:00,8,738,18
138,probe,AX,6,1,3885,circle,noise,113181.34499998995,117181.28999997863,0,275,1,600,138,2021-04-22 00:34:12.583000+00:00,8,738,18
139,probe,B,6,1,3947,triangle,silent,125031.25499997985,129047.80999996,0,605,-1,600,139,2021-04-22 00:34:24.450000+00:00,8,738,18
140,bomb,B,6,1,3489,triangle,silent,137797.7499999688,141797.67999995966,0,603,-99,600,140,2021-04-22 00:34:37.199000+00:00,8,738,18
141,coin,A,6,1,3316,circle,silent,145314.25499997567,149314.22999995993,20,120,-99,600,141,2021-04-22 00:34:44.716000+00:00,8,738,18
142,probe,X,6,1,5680,empty,noise,153147.5999999675,157164.0999999945,0,320,1,620,142,2021-04-22 00:34:52.566000+00:00,8,738,18
143,coin,BY,6,1,5599,triangle,bell,166347.39499998974,170347.3149999627,10,320,-99,620,143,2021-04-22 00:35:05.749000+00:00,8,738,18
144,coin,A,6,1,6554,circle,silent,176447.29499996177,180447.2099999548,20,120,-99,630,144,2021-04-22 00:35:15.849000+00:00,8,738,18
145,bomb,B,6,1,6630,triangle,silent,187313.80000000357,191330.39999997712,0,605,-99,650,145,2021-04-22 00:35:26.732000+00:00,8,738,18
146,probe,Y,6,1,4540,empty,bell,197980.27999995972,201980.1949999528,0,398,1,650,146,2021-04-22 00:35:37.382000+00:00,8,738,18
147,coin,A,6,1,3510,circle,silent,209630.19999995595,213630.130000005,20,130,-99,650,147,2021-04-22 00:35:49.032000+00:00,8,738,18
148,probe,W,6,1,4618,empty,tinwhistle,217430.12499995533,221431.3149999944,0,603,-1,670,148,2021-04-22 00:35:56.833000+00:00,8,738,18
149,coin,AX,6,1,5153,circle,noise,228296.50999995647,232313.28000000212,10,373,-99,670,149,2021-04-22 00:36:07.715000+00:00,8,738,18
150,coin,A,6,1,5638,circle,silent,237863.22499997914,241879.7949999571,20,183,-99,680,150,2021-04-22 00:36:17.282000+00:00,8,738,18
151,bomb,AW,6,1,4937,circle,tinwhistle,247913.1099999649,251913.01999997807,0,603,-99,700,151,2021-04-22 00:36:27.315000+00:00,8,738,18
152,bomb,B,6,1,4707,triangle,silent,256879.71999996807,260879.5899999677,0,603,-99,700,152,2021-04-22 00:36:36.282000+00:00,8,738,18
153,bomb,AW,6,1,5665,circle,tinwhistle,265612.90499998716,269629.44999994943,0,605,-99,700,153,2021-04-22 00:36:45.032000+00:00,8,738,18
154,probe,A,6,1,5824,circle,silent,275312.8699999652,279312.6349999802,0,150,2,700,154,2021-04-22 00:36:54.715000+00:00,8,738,18
155,coin,BZ,6,1,6476,triangle,buzz,289595.9299999522,293595.8499999833,20,138,-99,700,155,2021-04-22 00:37:08.998000+00:00,8,738,18
156,probe,AX,7,1,6888,circle,noise,15659.464999975171,19675.97499996191,0,465,1,720,156,2021-04-22 00:37:58.847000+00:00,8,738,18
157,bomb,BY,7,1,4641,triangle,bell,31342.689999961294,35359.28999999305,0,538,-99,720,157,2021-04-22 00:38:14.531000+00:00,8,738,18
158,probe,X,7,1,4865,empty,noise,40026.499999978114,44042.56999999052,0,605,0,720,158,2021-04-22 00:38:23.214000+00:00,8,738,18
159,coin,BZ,7,1,6807,triangle,buzz,54242.35999997472,58242.314999981325,20,133,-99,720,159,2021-04-22 00:38:37.413000+00:00,8,738,18
160,coin,AX,7,1,5674,circle,noise,65358.88999997405,69375.36000000546,0,605,-99,740,160,2021-04-22 00:38:48.546000+00:00,8,738,18
161,coin,A,7,1,5204,circle,silent,79925.27499998687,83925.2550000092,20,98,-99,740,161,2021-04-22 00:39:03.096000+00:00,8,738,18
162,probe,Y,7,1,6283,empty,bell,89525.22999997018,93525.17500001703,0,365,0,760,162,2021-04-22 00:39:12.696000+00:00,8,738,18
163,probe,BY,7,1,6367,triangle,bell,102958.4099999629,106975.0050000148,0,353,0,760,163,2021-04-22 00:39:26.146000+00:00,8,738,18
164,bomb,AX,7,1,3119,circle,noise,117574.88500000908,121591.52999997606,0,605,-99,760,164,2021-04-22 00:39:40.763000+00:00,8,738,18
165,coin,A,7,1,3450,circle,silent,124741.41499999678,128758.12999997287,20,108,-99,760,165,2021-04-22 00:39:47.930000+00:00,8,738,18
166,bomb,AW,7,1,4501,circle,tinwhistle,132474.79499998735,136491.3349999697,0,605,-99,780,166,2021-04-22 00:39:55.663000+00:00,8,738,18
167,coin,BY,7,1,5308,triangle,bell,141024.4299999904,145024.5199999772,10,315,-99,780,167,2021-04-22 00:40:04.196000+00:00,8,738,18
168,probe,B,7,1,6397,triangle,silent,150774.5199999772,154774.4149999926,0,603,-2,790,168,2021-04-22 00:40:13.946000+00:00,8,738,18
169,bomb,B,7,1,3207,triangle,silent,169974.264999968,173990.87999999756,0,605,-99,790,169,2021-04-22 00:40:33.162000+00:00,8,738,18
170,coin,A,7,1,5887,circle,silent,177224.17999996105,181240.79999997048,20,128,-99,790,170,2021-04-22 00:40:40.412000+00:00,8,738,18
171,probe,AW,7,1,4444,circle,tinwhistle,187474.1100000101,191474.0349999629,0,603,-2,810,171,2021-04-22 00:40:50.645000+00:00,8,738,18
172,coin,BZ,7,1,3205,triangle,buzz,198340.6149999937,202340.5599999824,20,143,-99,810,172,2021-04-22 00:41:01.511000+00:00,8,738,18
173,bomb,B,7,1,3473,triangle,silent,205940.56499999715,209957.11499999746,0,603,-99,830,173,2021-04-22 00:41:09.128000+00:00,8,738,18
174,probe,Z,7,1,4984,empty,buzz,213457.07999996372,217473.72999996878,0,128,2,830,174,2021-04-22 00:41:16.645000+00:00,8,738,18
175,probe,BZ,7,1,5144,triangle,buzz,227273.6849999637,231290.1749999728,0,113,2,830,175,2021-04-22 00:41:30.461000+00:00,8,738,18
176,coin,A,7,1,4691,circle,silent,239906.7899999791,243923.2249999768,20,108,-99,830,176,2021-04-22 00:41:43.094000+00:00,8,738,18
177,probe,W,7,1,5353,empty,tinwhistle,249106.6599999904,253123.2299999683,0,565,2,850,177,2021-04-22 00:41:52.294000+00:00,8,738,18
178,bomb,AW,7,1,6477,circle,tinwhistle,261823.13999999317,265823.0599999661,0,603,-99,850,178,2021-04-22 00:42:04.994000+00:00,8,738,18
179,bomb,B,7,1,6398,triangle,silent,272323.03500000853,276339.6300000022,0,605,-99,850,179,2021-04-22 00:42:15.510000+00:00,8,738,18
180,bomb,B,7,1,3971,triangle,silent,282756.13499997417,286772.7900000173,0,605,-99,850,180,2021-04-22 00:42:25.944000+00:00,8,738,18
181,probe,A,7,1,4593,circle,silent,290772.8699999861,294772.7699999814,0,103,2,850,181,2021-04-22 00:42:33.944000+00:00,8,738,18
182,bomb,BY,8,1,3861,triangle,bell,15732.255000039004,19748.940000019506,0,548,-99,850,182,2021-04-22 00:43:54.027000+00:00,8,738,18
183,bomb,AW,8,1,3007,circle,tinwhistle,23632.24500004435,27632.135000021666,0,603,-99,850,183,2021-04-22 00:44:01.910000+00:00,8,738,18
184,probe,AW,8,1,6704,circle,tinwhistle,30665.450000029527,34682.065000000875,0,605,-2,850,184,2021-04-22 00:44:08.960000+00:00,8,738,18
185,coin,A,8,1,3427,circle,silent,47931.97500001406,51931.88500002724,20,133,-99,850,185,2021-04-22 00:44:26.209000+00:00,8,738,18
186,probe,Z,8,1,6538,empty,buzz,55648.500000010245,59648.44000001904,0,118,2,870,186,2021-04-22 00:44:33.926000+00:00,8,738,18
187,bomb,B,8,1,6575,triangle,silent,70081.63000002969,74081.54000004288,0,603,-99,870,187,2021-04-22 00:44:48.359000+00:00,8,738,18
188,bomb,B,8,1,4274,triangle,silent,80681.585000013,84681.50500004413,0,603,-99,870,188,2021-04-22 00:44:58.959000+00:00,8,738,18
189,probe,Y,8,1,6359,empty,bell,88981.53000004822,92981.30000004312,0,295,2,870,189,2021-04-22 00:45:07.259000+00:00,8,738,18
190,bomb,AW,8,1,5081,circle,tinwhistle,102764.56500001949,106781.1900000088,0,605,-99,870,190,2021-04-22 00:45:21.059000+00:00,8,738,18
191,probe,BY,8,1,5521,triangle,bell,111881.0999999987,115897.665000055,0,363,2,870,191,2021-04-22 00:45:30.175000+00:00,8,738,18
192,coin,A,8,1,3367,circle,silent,123747.68500000935,127764.25000000744,20,115,-99,870,192,2021-04-22 00:45:42.042000+00:00,8,738,18
193,probe,BZ,8,1,4650,triangle,buzz,131330.89500002094,135330.79000003636,0,213,2,890,193,2021-04-22 00:45:49.609000+00:00,8,738,18
194,bomb,AX,8,1,5205,circle,noise,143930.77500001527,147947.40500004267,-10,305,-99,890,194,2021-04-22 00:46:02.225000+00:00,8,738,18
195,coin,BZ,8,1,4046,triangle,buzz,155813.9300000039,159830.56000003126,20,128,-99,880,195,2021-04-22 00:46:14.108000+00:00,8,738,18
196,bomb,B,8,1,3360,triangle,silent,164230.5550000165,168247.14000005042,0,570,-99,900,196,2021-04-22 00:46:22.525000+00:00,8,738,18
197,probe,A,8,1,4834,circle,silent,171630.44500001706,175630.37000002805,0,148,2,900,197,2021-04-22 00:46:29.908000+00:00,8,738,18
198,probe,W,8,1,4595,empty,tinwhistle,184363.60000004058,188380.19000005446,0,533,-2,900,198,2021-04-22 00:46:42.658000+00:00,8,738,18
199,coin,BZ,8,1,3252,triangle,buzz,199563.46500001388,203580.03500005,20,153,-99,900,199,2021-04-22 00:46:57.858000+00:00,8,738,18
200,probe,B,8,1,6197,triangle,silent,207230.05000001285,211246.6050000512,0,605,-2,920,200,2021-04-22 00:47:05.524000+00:00,8,738,18
201,coin,A,8,1,4433,circle,silent,220979.9200000125,224979.8400000436,20,110,-99,920,201,2021-04-22 00:47:19.257000+00:00,8,738,18
202,probe,AX,8,1,6876,circle,noise,229729.67500000962,233729.6800000477,0,263,-1,940,202,2021-04-22 00:47:28.007000+00:00,8,738,18
203,coin,A,8,1,3686,circle,silent,242846.20000002906,246862.83500003628,20,128,-99,940,203,2021-04-22 00:47:41.141000+00:00,8,738,18
204,bomb,B,8,1,6237,triangle,silent,250912.87500003816,254912.73000004003,0,603,-99,960,204,2021-04-22 00:47:49.190000+00:00,8,738,18
205,coin,AX,8,1,4874,circle,noise,261179.35000004945,265195.9400000051,10,330,-99,960,205,2021-04-22 00:47:59.474000+00:00,8,738,18
206,coin,BY,8,1,4394,triangle,bell,270529.2650000192,274529.1350000189,0,603,-99,970,206,2021-04-22 00:48:08.807000+00:00,8,738,18
207,probe,X,8,1,4714,empty,noise,278945.8450000384,282945.7350000157,0,603,-2,970,207,2021-04-22 00:48:17.223000+00:00,8,738,18
208,coin,A,9,1,4185,circle,silent,15675.36499997368,19692.00500001898,20,135,-99,970,208,2021-04-22 00:49:12.289000+00:00,8,738,18
209,coin,A,9,1,6692,circle,silent,24308.520000020508,28325.219999998808,20,183,-99,990,209,2021-04-22 00:49:20.922000+00:00,8,738,18
210,probe,A,9,1,3685,circle,silent,35441.82000000728,39441.720000002526,0,98,2,1010,210,2021-04-22 00:49:32.038000+00:00,8,738,18
211,coin,A,9,1,6454,circle,silent,47108.88499999419,51108.2850000239,20,103,-99,1010,211,2021-04-22 00:49:43.706000+00:00,8,738,18
212,coin,AX,9,1,4296,circle,noise,57941.55500002671,61941.45500002196,0,453,-99,1030,212,2021-04-22 00:49:54.539000+00:00,8,738,18
213,probe,AW,9,1,3398,circle,tinwhistle,68324.9450000003,72341.27999999328,0,605,0,1030,213,2021-04-22 00:50:04.939000+00:00,8,738,18
214,coin,BZ,9,1,3043,triangle,buzz,77957.9650000087,81957.85499998601,20,110,-99,1030,214,2021-04-22 00:50:14.555000+00:00,8,738,18
215,coin,BY,9,1,5490,triangle,bell,85324.63500002633,89341.16499999072,0,605,-99,1050,215,2021-04-22 00:50:21.938000+00:00,8,738,18
216,probe,X,9,1,3172,empty,noise,108724.189999979,112724.18000001926,0,603,-1,1050,216,2021-04-22 00:50:45.321000+00:00,8,738,18
217,coin,BZ,9,1,6247,triangle,buzz,122907.39000000758,126924.02999999467,20,123,-99,1050,217,2021-04-22 00:50:59.521000+00:00,8,738,18
218,bomb,AW,9,1,5642,circle,tinwhistle,133457.34500000253,137473.87500002515,0,605,-99,1070,218,2021-04-22 00:51:10.071000+00:00,8,738,18
219,probe,B,9,1,6623,triangle,silent,143140.53500001322,147140.46500000404,0,603,-2,1070,219,2021-04-22 00:51:19.738000+00:00,8,738,18
220,bomb,AW,9,1,4366,circle,tinwhistle,156107.06000000937,160123.64499998512,0,605,-99,1070,220,2021-04-22 00:51:32.721000+00:00,8,738,18
221,probe,W,9,1,4988,empty,tinwhistle,164506.99999998324,168506.86000002315,0,603,-2,1070,221,2021-04-22 00:51:41.104000+00:00,8,738,18
222,bomb,B,9,1,5599,triangle,silent,176540.10500002187,180556.7400000291,0,605,-99,1070,222,2021-04-22 00:51:53.154000+00:00,8,738,18
223,bomb,B,9,1,4718,triangle,silent,186173.294999986,190189.94000001112,0,605,-99,1070,223,2021-04-22 00:52:02.787000+00:00,8,738,18
224,probe,Z,9,1,3281,empty,buzz,194939.99500002246,198939.8100000108,0,118,1,1070,224,2021-04-22 00:52:11.537000+00:00,8,738,18
225,probe,BY,9,1,4642,triangle,bell,206073.13999999317,210089.71500000922,0,558,1,1070,225,2021-04-22 00:52:22.687000+00:00,8,738,18
226,bomb,BY,9,1,6564,triangle,bell,216839.4199999748,220856.0249999864,0,605,-99,1070,226,2021-04-22 00:52:33.453000+00:00,8,738,18
227,bomb,AX,9,1,5730,circle,noise,227439.6100000013,231456.00499998548,0,538,-99,1070,227,2021-04-22 00:52:44.053000+00:00,8,738,18
228,bomb,B,9,1,4611,triangle,silent,237205.97000001,241205.9199999785,0,603,-99,1070,228,2021-04-22 00:52:53.803000+00:00,8,738,18
229,probe,AX,9,1,4142,circle,noise,245839.3849999993,249839.12999997853,0,603,-1,1070,229,2021-04-22 00:53:02.436000+00:00,8,738,18
230,probe,Y,9,1,3411,empty,bell,257322.44000001808,261322.41999998226,0,603,0,1070,230,2021-04-22 00:53:13.920000+00:00,8,738,18
231,coin,A,9,1,3730,circle,silent,267738.9749999857,271738.9250000124,20,158,-99,1070,231,2021-04-22 00:53:24.336000+00:00,8,738,18
232,probe,BZ,9,1,3177,triangle,buzz,275888.90999997966,279888.7649999815,0,133,2,1090,232,2021-04-22 00:53:32.486000+00:00,8,738,18
233,bomb,B,9,1,5987,triangle,silent,286422.03999997576,290438.6700000032,0,605,-99,1090,233,2021-04-22 00:53:43.036000+00:00,8,738,18
0,coin,A,1,1,6899,empty,tinwhistle,21347.01000000132,25312.28000000192,0,455,-99,0,0,2021-04-22 23:50:26.451000+00:00,4,1,19
1,coin,BZ,1,1,5652,triangle,noise,32562.825000000885,36563.335000002546,10,270,-99,0,1,2021-04-22 23:50:37.702000+00:00,4,1,19
2,probe,BZ,1,1,3581,triangle,noise,42680.83000000115,46689.69500000094,0,138,-2,10,2,2021-04-22 23:50:47.829000+00:00,4,1,19
3,bomb,BY,1,1,4861,circle,noise,56407.80500000256,60408.25000000041,-10,350,-99,10,3,2021-04-22 23:51:01.547000+00:00,4,1,19
4,bomb,AW,1,1,5563,star,tinwhistle,65834.08000000054,69842.86000000067,0,530,-99,0,4,2021-04-22 23:51:10.982000+00:00,4,1,19
5,probe,AX,1,1,4485,square,tinwhistle,75502.06000000253,79502.55500000276,0,313,0,0,5,2021-04-22 23:51:20.642000+00:00,4,1,19
6,coin,AX,1,1,5935,square,tinwhistle,88662.18500000106,92662.68500000297,10,305,-99,0,6,2021-04-22 23:51:33.802000+00:00,4,1,19
7,probe,BY,1,1,3411,circle,noise,99138.61000000179,103139.1300000032,0,160,1,10,7,2021-04-22 23:51:44.278000+00:00,4,1,19
8,coin,A,1,1,6755,empty,tinwhistle,112973.79999999974,116982.66500000318,20,115,-99,10,8,2021-04-22 23:51:58.122000+00:00,4,1,19
9,probe,B,1,1,5784,empty,noise,124233.72500000187,128234.17000000336,0,558,-1,30,9,2021-04-22 23:52:09.373000+00:00,4,1,19
10,coin,A,1,1,3160,empty,tinwhistle,137793.91500000205,141794.38500000106,20,68,-99,30,10,2021-04-22 23:52:22.933000+00:00,4,1,19
11,bomb,B,1,1,6216,empty,noise,145278.3150000032,149278.795000002,0,603,-99,50,11,2021-04-22 23:52:30.418000+00:00,4,1,19
12,probe,AW,1,1,5300,star,tinwhistle,155513.04000000164,159513.465,0,583,-2,50,12,2021-04-22 23:52:40.653000+00:00,4,1,19
13,bomb,AW,1,1,5812,star,tinwhistle,169156.57000000286,173156.9950000012,-10,328,-99,50,13,2021-04-22 23:52:54.296000+00:00,4,1,19
14,probe,A,1,1,4369,empty,tinwhistle,179232.71999999997,183233.39500000293,0,143,1,40,14,2021-04-22 23:53:04.372000+00:00,4,1,19
15,bomb,B,1,1,5076,empty,noise,191809.6000000005,195810.1300000017,0,600,-99,40,15,2021-04-22 23:53:16.949000+00:00,4,1,19
16,coin,A,1,1,5892,empty,tinwhistle,200910.8700000033,204911.33000000266,20,108,-99,40,16,2021-04-22 23:53:26.050000+00:00,4,1,19
17,coin,BZ,1,1,3764,triangle,noise,211228.92000000138,215229.4150000016,20,120,-99,60,17,2021-04-22 23:53:36.368000+00:00,4,1,19
18,bomb,B,1,1,3200,empty,noise,219430.02500000148,223430.57000000047,0,563,-99,80,18,2021-04-22 23:53:44.570000+00:00,4,1,19
19,probe,X,1,1,5740,square,silent,226639.33499999985,230639.92500000307,0,273,2,80,19,2021-04-22 23:53:51.779000+00:00,4,1,19
20,bomb,B,1,1,5921,empty,noise,240032.81000000058,244033.30000000272,0,600,-99,80,20,2021-04-22 23:54:05.173000+00:00,4,1,19
21,bomb,AX,1,1,5122,square,tinwhistle,249967.5150000003,253976.34000000104,-10,260,-99,80,21,2021-04-22 23:54:15.116000+00:00,4,1,19
22,probe,Y,1,1,4151,circle,silent,259460.4650000001,263460.89500000014,0,238,2,70,22,2021-04-22 23:54:24.600000+00:00,4,1,19
23,coin,BY,1,1,4760,circle,noise,270820.3300000023,274820.7950000033,20,118,-99,70,23,2021-04-22 23:54:35.960000+00:00,4,1,19
24,probe,W,1,1,4487,star,silent,279946.4550000011,283947.0400000027,0,603,0,90,24,2021-04-22 23:54:45.086000+00:00,4,1,19
25,probe,Z,1,1,6117,triangle,silent,290156.29500000057,294156.7800000012,0,110,2,90,25,2021-04-22 23:54:55.296000+00:00,4,1,19
26,coin,A,2,1,5416,empty,tinwhistle,15558.829999998095,19567.644999999204,20,110,-99,90,26,2021-04-22 23:56:35.243000+00:00,4,1,19
27,bomb,AW,2,1,5543,star,tinwhistle,25251.744999997783,29252.290000000386,0,585,-99,110,27,2021-04-22 23:56:44.928000+00:00,4,1,19
28,probe,B,2,1,6568,empty,noise,34819.70499999809,38820.24499999895,0,603,0,110,28,2021-04-22 23:56:54.495000+00:00,4,1,19
29,bomb,AW,2,1,4884,star,tinwhistle,48204.80999999924,52213.73500000115,0,603,-99,110,29,2021-04-22 23:57:07.889000+00:00,4,1,19
30,bomb,B,2,1,3736,empty,noise,57122.7149999977,61131.55999999796,0,605,-99,110,30,2021-04-22 23:57:16.807000+00:00,4,1,19
31,coin,A,2,1,3070,empty,tinwhistle,64890.39000000048,68890.96499999869,20,108,-99,110,31,2021-04-22 23:57:24.566000+00:00,4,1,19
