Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
131,bomb,B,8,1,3804,empty,tinwhistle,132073.5,136090.19999980927,0,573,-99,840,131,2021-10-01 13:51:15.019000+00:00,2,1053,21
132,coin,BY,8,1,6362,square,tinwhistle,139923.69999980927,143940.19999980927,0,603,-99,840,132,2021-10-01 13:51:22.869000+00:00,2,1053,21
133,bomb,B,8,1,3965,empty,tinwhistle,150323.8999996185,154323.8999996185,0,603,-99,840,133,2021-10-01 13:51:33.253000+00:00,2,1053,21
134,bomb,BY,8,1,6906,square,tinwhistle,158307.6000003815,162306.80000019073,-20,133,-99,840,134,2021-10-01 13:51:41.236000+00:00,2,1053,21
135,bomb,B,8,1,4372,empty,tinwhistle,169773.5,173773.30000019073,0,603,-99,820,135,2021-10-01 13:51:52.702000+00:00,2,1053,21
136,probe,X,8,1,6130,circle,silent,178173.8999996185,182190.19999980927,0,285,0,820,136,2021-10-01 13:52:01.119000+00:00,2,1053,21
137,coin,BZ,8,1,4772,star,tinwhistle,190773.80000019073,194790.80000019073,20,95,-99,820,137,2021-10-01 13:52:13.719000+00:00,2,1053,21
138,bomb,B,8,1,6796,empty,tinwhistle,199873.3999996185,203890.69999980927,0,605,-99,840,138,2021-10-01 13:52:22.819000+00:00,2,1053,21
139,bomb,AW,8,1,4984,triangle,buzz,210973.80000019073,214990.30000019073,0,605,-99,840,139,2021-10-01 13:52:33.919000+00:00,2,1053,21
140,probe,BZ,8,1,6519,star,tinwhistle,220007.19999980927,224024.0,0,125,2,840,140,2021-10-01 13:52:42.952000+00:00,2,1053,21
141,bomb,AX,8,1,6194,circle,buzz,233890.0,237907.30000019073,0,565,-99,840,141,2021-10-01 13:52:56.835000+00:00,2,1053,21
142,probe,BY,8,1,5148,square,tinwhistle,244123.80000019073,248123.80000019073,0,260,2,840,142,2021-10-01 13:53:07.051000+00:00,2,1053,21
143,coin,A,8,1,5117,empty,buzz,262407.5,266406.89999961853,20,123,-99,840,143,2021-10-01 13:53:25.334000+00:00,2,1053,21
144,probe,Y,8,1,4324,square,silent,272156.89999961853,276174.0,0,170,2,860,144,2021-10-01 13:53:35.102000+00:00,2,1053,21
145,coin,AX,8,1,6039,circle,buzz,284557.5,288573.6999998093,0,490,-99,860,145,2021-10-01 13:53:47.501000+00:00,2,1053,21
146,coin,A,9,1,6851,empty,buzz,294640.80000019073,298640.5,20,118,-99,860,146,2021-10-01 13:53:57.567000+00:00,2,1053,21
147,probe,BY,9,1,4510,square,tinwhistle,306056.80000019073,310073.39999961853,0,293,1,880,147,2021-10-01 13:54:09+00:00,2,1053,21
148,coin,A,9,1,5087,empty,buzz,318890.1999998093,322907.10000038147,20,110,-99,880,148,2021-10-01 13:54:21.834000+00:00,2,1053,21
149,probe,Z,9,1,3936,star,silent,328390.80000019073,332407.0,0,165,2,900,149,2021-10-01 13:54:31.334000+00:00,2,1053,21
150,bomb,B,9,1,4318,empty,tinwhistle,16361.0,20377.699999809265,0,505,-99,900,150,2021-10-01 13:55:25.316000+00:00,2,1053,21
151,probe,Y,9,1,3887,square,silent,24727.89999961853,28727.19999980926,0,308,2,900,151,2021-10-01 13:55:33.666000+00:00,2,1053,21
152,coin,BZ,9,1,6833,star,tinwhistle,36511.19999980927,40527.69999980927,20,113,-99,900,152,2021-10-01 13:55:45.466000+00:00,2,1053,21
153,bomb,AW,9,1,5759,triangle,buzz,47794.60000038146,51810.800000190735,0,605,-99,920,153,2021-10-01 13:55:56.749000+00:00,2,1053,21
154,probe,AX,9,1,6101,circle,buzz,57594.10000038148,61594.10000038148,0,265,2,920,154,2021-10-01 13:56:06.532000+00:00,2,1053,21
155,bomb,B,9,1,4566,empty,tinwhistle,71210.60000038147,75227.89999961853,0,605,-99,920,155,2021-10-01 13:56:20.166000+00:00,2,1053,21
156,bomb,AW,9,1,5499,triangle,buzz,79811.0,83810.89999961853,0,605,-99,920,156,2021-10-01 13:56:28.749000+00:00,2,1053,21
157,bomb,B,9,1,5118,empty,tinwhistle,89343.89999961852,93360.89999961852,0,605,-99,920,157,2021-10-01 13:56:38.299000+00:00,2,1053,21
158,coin,A,9,1,4766,empty,buzz,98510.80000019072,102510.5,20,148,-99,920,158,2021-10-01 13:56:47.449000+00:00,2,1053,21
159,probe,BZ,9,1,5262,star,tinwhistle,107844.60000038148,111861.30000019072,0,153,2,940,159,2021-10-01 13:56:56.799000+00:00,2,1053,21
160,coin,A,9,1,4326,empty,buzz,120361.19999980928,124361.10000038148,20,105,-99,940,160,2021-10-01 13:57:09.299000+00:00,2,1053,21
161,probe,AW,9,1,5720,triangle,buzz,128960.69999980928,132961.1000003815,0,603,0,960,161,2021-10-01 13:57:17.899000+00:00,2,1053,21
162,coin,BZ,9,1,3442,star,tinwhistle,140911.30000019073,144927.6000003815,20,103,-99,960,162,2021-10-01 13:57:29.865000+00:00,2,1053,21
163,coin,AX,9,1,5994,circle,buzz,148795.1000003815,152810.69999980927,0,605,-99,980,163,2021-10-01 13:57:37.748000+00:00,2,1053,21
164,probe,W,9,1,4964,triangle,silent,158827.69999980927,162827.30000019073,0,528,-2,980,164,2021-10-01 13:57:47.765000+00:00,2,1053,21
165,coin,BY,9,1,6268,square,tinwhistle,171694.19999980927,175694.1000003815,10,295,-99,980,165,2021-10-01 13:58:00.631000+00:00,2,1053,21
166,probe,X,9,1,6000,circle,silent,182511.6000003815,186511.3999996185,0,173,-1,990,166,2021-10-01 13:58:11.448000+00:00,2,1053,21
167,bomb,AX,9,1,3549,circle,buzz,194844.8999996185,198844.69999980927,-10,258,-99,990,167,2021-10-01 13:58:23.782000+00:00,2,1053,21
168,bomb,B,9,1,5547,empty,tinwhistle,203044.1000003815,207061.19999980927,0,605,-99,980,168,2021-10-01 13:58:31.998000+00:00,2,1053,21
169,bomb,BY,9,1,4594,square,tinwhistle,212628.1000003815,216627.80000019073,-10,208,-99,980,169,2021-10-01 13:58:41.565000+00:00,2,1053,21
0,coin,A,1,1,3653,empty,bell,58632.0999994278,62650.89999961852,20,8,-99,0,0,2021-10-01 15:38:54.290000+00:00,3,817,22
1,coin,A,1,1,3015,empty,bell,69650.59999942781,73650.39999961853,20,45,-99,20,1,2021-10-01 15:39:05.289000+00:00,3,817,22
2,bomb,B,1,1,5712,empty,noise,82183.89999961853,86200.09999942781,0,533,-99,40,2,2021-10-01 15:39:17.839000+00:00,3,817,22
3,coin,A,1,1,5892,empty,bell,91933.5999994278,95934.29999923708,20,18,-99,40,3,2021-10-01 15:39:27.573000+00:00,3,817,22
4,bomb,B,1,1,3996,empty,noise,102250.29999923708,106250.89999961852,0,603,-99,60,4,2021-10-01 15:39:37.890000+00:00,3,817,22
5,bomb,B,1,1,6553,empty,noise,110267.5,114283.69999980928,0,580,-99,60,5,2021-10-01 15:39:45.922000+00:00,3,817,22
6,coin,A,1,1,5104,empty,bell,120867.29999923705,124867.29999923705,20,8,-99,60,6,2021-10-01 15:39:56.506000+00:00,3,817,22
7,bomb,B,1,1,3616,empty,noise,130333.79999923705,134350.29999923706,0,605,-99,80,7,2021-10-01 15:40:05.989000+00:00,3,817,22
8,coin,A,1,1,4369,empty,bell,137983.8999996185,142000.5999994278,20,10,-99,80,8,2021-10-01 15:40:13.639000+00:00,3,817,22
9,bomb,B,1,1,5055,empty,noise,146650.79999923706,150667.19999980927,0,605,-99,100,9,2021-10-01 15:40:22.306000+00:00,3,817,22
10,bomb,B,1,1,6264,empty,noise,155750.8999996185,159751.0,0,603,-99,100,10,2021-10-01 15:40:31.389000+00:00,3,817,22
11,coin,A,1,1,6883,empty,bell,166034.0999994278,170050.8999996185,20,10,-99,100,11,2021-10-01 15:40:41.689000+00:00,3,817,22
12,bomb,B,1,1,4830,empty,noise,177167.19999980927,181184.29999923703,0,605,-99,120,12,2021-10-01 15:40:52.822000+00:00,3,817,22
13,bomb,B,1,1,5863,empty,noise,186034.09999942782,190050.59999942782,0,605,-99,120,13,2021-10-01 15:41:01.688000+00:00,3,817,22
14,coin,A,1,1,3147,empty,bell,195933.3999996185,199933.79999923703,20,15,-99,120,14,2021-10-01 15:41:11.571000+00:00,3,817,22
15,coin,A,1,1,5602,empty,bell,203367.59999942782,207383.79999923703,20,10,-99,140,15,2021-10-01 15:41:19.021000+00:00,3,817,22
16,probe,A,2,1,7000,empty,bell,213284.09999942782,217300.69999980927,0,8,2,160,16,2021-10-01 15:41:28.938000+00:00,3,817,22
17,probe,B,2,1,7000,empty,noise,236101.09999942782,240100.79999923703,0,603,0,160,17,2021-10-01 15:41:51.738000+00:00,3,817,22
18,bomb,B,2,1,3464,empty,noise,253084.1999998093,257100.59999942782,0,605,-99,160,18,2021-10-01 15:42:08.738000+00:00,3,817,22
19,coin,A,2,1,6101,empty,bell,268734.1999998093,272750.299999237,20,18,-99,160,19,2021-10-01 15:42:24.388000+00:00,3,817,22
20,bomb,B,2,1,6267,empty,noise,279367.39999961853,283367.299999237,0,603,-99,180,20,2021-10-01 15:42:35.003000+00:00,3,817,22
21,bomb,B,2,1,6769,empty,noise,289667.0999994278,293666.89999961853,0,603,-99,180,21,2021-10-01 15:42:45.303000+00:00,3,817,22
22,coin,A,2,1,5248,empty,bell,300468.39999961853,304467.0,20,3,-99,180,22,2021-10-01 15:42:56.103000+00:00,3,817,22
23,coin,A,2,1,6825,empty,bell,310050.6999998093,314050.299999237,20,0,-99,200,23,2021-10-01 15:43:05.686000+00:00,3,817,22
24,bomb,B,2,1,5995,empty,noise,321200.89999961853,325201.0999994278,0,603,-99,220,24,2021-10-01 15:43:16.837000+00:00,3,817,22
25,bomb,B,2,1,3741,empty,noise,331217.39999961853,335217.5999994278,0,603,-99,220,25,2021-10-01 15:43:26.854000+00:00,3,817,22
26,coin,A,2,1,6079,empty,bell,339650.5,343667.39999961853,20,10,-99,220,26,2021-10-01 15:43:35.303000+00:00,3,817,22
27,bomb,B,2,1,5799,empty,noise,350184.299999237,354183.6999998093,0,583,-99,240,27,2021-10-01 15:43:45.820000+00:00,3,817,22
28,coin,A,2,1,3620,empty,bell,360000.39999961853,364000.5999994278,20,0,-99,240,28,2021-10-01 15:43:55.637000+00:00,3,817,22
29,coin,A,2,1,6746,empty,bell,368084.1999998093,372083.799999237,20,8,-99,260,29,2021-10-01 15:44:03.720000+00:00,3,817,22
30,bomb,B,2,1,4836,empty,noise,19386.699999809265,23403.0,0,603,-99,280,30,2021-10-01 15:45:32.685000+00:00,3,817,22
31,coin,A,2,1,4124,empty,bell,28270.30000019073,32269.30000019073,20,10,-99,280,31,2021-10-01 15:45:41.551000+00:00,3,817,22
32,bomb,B,2,1,6557,empty,noise,36902.5,40903.0,0,603,-99,300,32,2021-10-01 15:45:50.185000+00:00,3,817,22
33,coin,A,2,1,4569,empty,bell,47486.10000038146,51485.89999961854,20,5,-99,300,33,2021-10-01 15:46:00.768000+00:00,3,817,22
34,bomb,AX,3,1,6376,circle,bell,56303.0,60319.699999809265,-20,13,-99,320,34,2021-10-01 15:46:09.602000+00:00,3,817,22
35,bomb,B,3,1,6901,empty,noise,67519.80000019072,71536.5,0,605,-99,300,35,2021-10-01 15:46:20.818000+00:00,3,817,22
36,bomb,AW,3,1,4439,triangle,bell,78469.89999961853,82470.0,-20,3,-99,300,36,2021-10-01 15:46:31.752000+00:00,3,817,22
37,coin,BZ,3,1,6598,square,noise,87553.0,91569.5,0,443,-99,280,37,2021-10-01 15:46:40.851000+00:00,3,817,22
38,coin,A,3,1,6567,empty,bell,98886.5,102886.5,20,10,-99,280,38,2021-10-01 15:46:52.169000+00:00,3,817,22
39,coin,A,3,1,6423,empty,bell,109886.60000038148,113903.30000019072,20,8,-99,300,39,2021-10-01 15:47:03.185000+00:00,3,817,22
40,bomb,B,3,1,5059,empty,noise,120686.60000038148,124703.0,0,548,-99,320,40,2021-10-01 15:47:13.985000+00:00,3,817,22
41,coin,BZ,3,1,4090,square,noise,129786.5,133803.30000019073,20,8,-99,320,41,2021-10-01 15:47:23.085000+00:00,3,817,22
42,bomb,B,3,1,6308,empty,noise,138152.80000019073,142153.30000019073,0,585,-99,340,42,2021-10-01 15:47:31.435000+00:00,3,817,22
43,coin,AX,3,1,4314,circle,bell,148486.0,152486.30000019073,0,603,-99,340,43,2021-10-01 15:47:41.768000+00:00,3,817,22
44,bomb,B,3,1,4100,empty,noise,156820.1000003815,160836.30000019073,0,605,-99,340,44,2021-10-01 15:47:50.118000+00:00,3,817,22
45,coin,BY,3,1,6235,star,noise,164953.30000019073,168969.8999996185,20,18,-99,340,45,2021-10-01 15:47:58.251000+00:00,3,817,22
46,coin,A,3,1,4554,empty,bell,175653.3999996185,179653.1000003815,20,13,-99,360,46,2021-10-01 15:48:08.934000+00:00,3,817,22
47,bomb,AW,3,1,3700,triangle,bell,184602.8999996185,188603.19999980927,0,603,-99,380,47,2021-10-01 15:48:17.885000+00:00,3,817,22
48,bomb,BY,3,1,3088,star,noise,192319.3999996185,196320.0,-20,15,-99,380,48,2021-10-01 15:48:25.601000+00:00,3,817,22
49,coin,A,3,1,3962,empty,bell,200003.19999980927,204019.5,20,10,-99,360,49,2021-10-01 15:48:33.300000+00:00,3,817,22
50,bomb,B,4,1,3359,empty,noise,208370.0,212370.30000019073,0,573,-99,380,50,2021-10-01 15:48:41.650000+00:00,3,817,22
51,bomb,BY,4,1,4466,star,noise,215753.5,219770.19999980927,0,550,-99,380,51,2021-10-01 15:48:49.050000+00:00,3,817,22
52,bomb,AW,4,1,3796,triangle,bell,224253.6000003815,228270.0,0,605,-99,380,52,2021-10-01 15:48:57.550000+00:00,3,817,22
53,coin,BZ,4,1,6699,square,noise,232087.1999998093,236086.80000019073,20,8,-99,380,53,2021-10-01 15:49:05.367000+00:00,3,817,22
54,coin,A,4,1,6022,empty,bell,243169.8999996185,247170.1999998093,20,5,-99,400,54,2021-10-01 15:49:16.450000+00:00,3,817,22
55,bomb,B,4,1,4223,empty,noise,253536.6999998093,257552.8999996185,0,605,-99,420,55,2021-10-01 15:49:26.833000+00:00,3,817,22
56,bomb,AW,4,1,3613,triangle,bell,261803.1999998093,265819.89999961853,0,605,-99,420,56,2021-10-01 15:49:35.100000+00:00,3,817,22
57,coin,BZ,4,1,6895,square,noise,269452.89999961853,273470.10000038147,20,13,-99,420,57,2021-10-01 15:49:42.750000+00:00,3,817,22
58,coin,AX,4,1,6213,circle,bell,280670.10000038147,284670.0,20,18,-99,440,58,2021-10-01 15:49:53.950000+00:00,3,817,22
59,bomb,AX,4,1,5684,circle,bell,291253.5,295269.60000038147,-20,8,-99,460,59,2021-10-01 15:50:04.549000+00:00,3,817,22
60,coin,A,4,1,6945,empty,bell,16839.699999809265,20856.099999427795,20,0,-99,440,60,2021-10-01 15:51:10.682000+00:00,3,817,22
61,coin,BY,4,1,3786,star,noise,28223.0,32223.0,0,603,-99,460,61,2021-10-01 15:51:22.049000+00:00,3,817,22
62,coin,A,4,1,6432,empty,bell,36039.39999961853,40056.39999961853,20,3,-99,460,62,2021-10-01 15:51:29.882000+00:00,3,817,22
63,bomb,B,4,1,3297,empty,noise,46839.5,50823.5,0,603,-99,480,63,2021-10-01 15:51:40.649000+00:00,3,817,22
64,coin,A,4,1,5244,empty,bell,54123.199999809265,58123.79999923706,20,5,-99,480,64,2021-10-01 15:51:47.950000+00:00,3,817,22
65,bomb,B,4,1,6507,empty,noise,63639.79999923706,67655.89999961853,0,605,-99,500,65,2021-10-01 15:51:57.482000+00:00,3,817,22
66,coin,A,5,1,3435,empty,bell,74189.59999942781,78189.89999961853,20,15,-99,500,66,2021-10-01 15:52:08.016000+00:00,3,817,22
67,bomb,BY,5,1,4094,star,noise,82022.89999961853,86039.89999961853,-20,18,-99,520,67,2021-10-01 15:52:15.866000+00:00,3,817,22
68,bomb,B,5,1,6255,empty,noise,90689.5999994278,94706.19999980928,0,605,-99,500,68,2021-10-01 15:52:24.532000+00:00,3,817,22
69,bomb,AW,5,1,6242,triangle,bell,100989.5,104989.19999980928,0,425,-99,500,69,2021-10-01 15:52:34.814000+00:00,3,817,22
70,coin,A,5,1,5059,empty,bell,111756.5,115773.29999923705,20,23,-99,500,70,2021-10-01 15:52:45.599000+00:00,3,817,22
71,bomb,B,5,1,3219,empty,noise,121206.5,125223.29999923705,0,605,-99,520,71,2021-10-01 15:52:55.049000+00:00,3,817,22
72,bomb,AX,5,1,4236,circle,bell,128473.0999994278,132473.0999994278,-10,225,-99,520,72,2021-10-01 15:53:02.298000+00:00,3,817,22
73,coin,BY,5,1,4526,star,noise,136856.5999994278,140856.29999923706,0,605,-99,510,73,2021-10-01 15:53:10.681000+00:00,3,817,22
74,bomb,B,5,1,6161,empty,noise,145406.5,149406.5,0,603,-99,510,74,2021-10-01 15:53:19.232000+00:00,3,817,22
75,coin,A,5,1,4558,empty,bell,155589.8999996185,159606.19999980927,20,13,-99,510,75,2021-10-01 15:53:29.431000+00:00,3,817,22
76,coin,BZ,5,1,3743,square,noise,164507.0,168506.5999994278,0,603,-99,530,76,2021-10-01 15:53:38.331000+00:00,3,817,22
77,bomb,B,5,1,3132,empty,noise,172274.29999923706,176273.5,0,603,-99,530,77,2021-10-01 15:53:46.098000+00:00,3,817,22
78,coin,A,5,1,3775,empty,bell,179423.0,183423.5,20,3,-99,530,78,2021-10-01 15:53:53.248000+00:00,3,817,22
79,coin,AX,5,1,4456,circle,bell,187523.09999942782,191540.0,0,448,-99,550,79,2021-10-01 15:54:01.365000+00:00,3,817,22
80,bomb,AW,5,1,5427,triangle,bell,196023.3999996185,200023.19999980927,0,603,-99,550,80,2021-10-01 15:54:09.848000+00:00,3,817,22
81,coin,BZ,5,1,6431,square,noise,205473.0,209490.0,0,605,-99,550,81,2021-10-01 15:54:19.315000+00:00,3,817,22
82,coin,BY,6,1,3770,star,noise,215939.69999980927,219939.79999923703,0,603,-99,550,82,2021-10-01 15:54:29.763000+00:00,3,817,22
83,coin,AX,6,1,5353,circle,bell,223739.69999980927,227756.5,0,605,-99,550,83,2021-10-01 15:54:37.580000+00:00,3,817,22
84,bomb,B,6,1,6090,empty,noise,233139.79999923703,237139.59999942782,0,603,-99,550,84,2021-10-01 15:54:46.963000+00:00,3,817,22
85,coin,BZ,6,1,4268,square,noise,243256.6999998093,247256.29999923703,0,603,-99,550,85,2021-10-01 15:54:57.080000+00:00,3,817,22
86,bomb,AW,6,1,6216,triangle,bell,251556.6999998093,255556.6999998093,0,603,-99,550,86,2021-10-01 15:55:05.380000+00:00,3,817,22
87,bomb,AX,6,1,6388,circle,bell,261790.09999942782,265790.0,-20,35,-99,550,87,2021-10-01 15:55:15.613000+00:00,3,817,22
88,bomb,B,6,1,5970,empty,noise,272873.39999961853,276873.1999998093,0,603,-99,530,88,2021-10-01 15:55:26.696000+00:00,3,817,22
89,coin,A,6,1,6290,empty,bell,282873.39999961853,286889.89999961853,20,0,-99,530,89,2021-10-01 15:55:36.713000+00:00,3,817,22
90,coin,BZ,6,1,4082,square,noise,15505.099999427795,19521.099999427795,0,605,-99,550,90,2021-10-01 15:56:52.378000+00:00,3,817,22
91,bomb,B,6,1,6606,empty,noise,23621.69999980926,27621.19999980926,0,603,-99,550,91,2021-10-01 15:57:00.478000+00:00,3,817,22
92,coin,A,6,1,4694,empty,bell,34254.599999427795,38255.099999427795,20,8,-99,550,92,2021-10-01 15:57:11.112000+00:00,3,817,22
93,bomb,B,6,1,6331,empty,noise,43288.599999427795,47304.800000190735,0,605,-99,570,93,2021-10-01 15:57:20.162000+00:00,3,817,22
94,bomb,AW,6,1,6936,triangle,bell,53654.89999961854,57654.5999994278,0,603,-99,570,94,2021-10-01 15:57:30.511000+00:00,3,817,22
95,coin,A,6,1,6838,empty,bell,64621.199999809265,68638.0,20,5,-99,570,95,2021-10-01 15:57:41.494000+00:00,3,817,22
96,bomb,BY,6,1,5229,star,noise,75805.19999980928,79821.19999980928,0,605,-99,590,96,2021-10-01 15:57:52.678000+00:00,3,817,22
97,coin,A,6,1,3416,empty,bell,85071.09999942781,89071.5999994278,20,3,-99,590,97,2021-10-01 15:58:01.928000+00:00,3,817,22
98,bomb,B,7,1,5630,empty,noise,92971.5,96988.5,0,605,-99,610,98,2021-10-01 15:58:09.845000+00:00,3,817,22
99,bomb,AX,7,1,5622,circle,bell,102638.30000019072,106638.39999961852,0,603,-99,610,99,2021-10-01 15:58:19.495000+00:00,3,817,22
100,bomb,BY,7,1,5024,star,noise,112288.5,116288.39999961852,0,603,-99,610,100,2021-10-01 15:58:29.145000+00:00,3,817,22
101,probe,X,7,1,4426,circle,silent,121338.5,125338.0,0,603,-1,610,101,2021-10-01 15:58:38.194000+00:00,3,817,22
102,coin,A,7,1,4292,empty,bell,133805.3999996185,137804.80000019073,20,10,-99,610,102,2021-10-01 15:58:50.661000+00:00,3,817,22
103,probe,BZ,7,1,5377,square,noise,142588.3999996185,146605.0,0,0,1,630,103,2021-10-01 15:58:59.461000+00:00,3,817,22
104,coin,BY,7,1,3983,star,noise,156088.30000019073,160104.80000019073,0,605,-99,630,104,2021-10-01 15:59:12.961000+00:00,3,817,22
105,probe,AW,7,1,5507,triangle,bell,164104.69999980927,168121.5999994278,0,605,1,630,105,2021-10-01 15:59:20.978000+00:00,3,817,22
106,coin,AX,7,1,4628,circle,bell,176754.69999980927,180755.09999942782,0,603,-99,630,106,2021-10-01 15:59:33.610000+00:00,3,817,22
107,coin,A,7,1,5665,empty,bell,185405.0,189404.59999942782,20,13,-99,630,107,2021-10-01 15:59:42.260000+00:00,3,817,22
108,probe,W,7,1,3325,triangle,silent,195405.19999980927,199405.19999980927,0,603,1,650,108,2021-10-01 15:59:52.260000+00:00,3,817,22
109,bomb,AW,7,1,3078,triangle,bell,206155.3999996185,210154.5,0,603,-99,650,109,2021-10-01 16:00:03.010000+00:00,3,817,22
110,probe,BY,7,1,3051,star,noise,213255.5,217271.69999980927,0,605,0,650,110,2021-10-01 16:00:10.127000+00:00,3,817,22
111,bomb,B,7,1,5127,empty,noise,223421.30000019073,227438.5,0,605,-99,650,111,2021-10-01 16:00:20.294000+00:00,3,817,22
112,probe,Z,7,1,4425,square,silent,232588.59999942782,236604.59999942782,0,10,1,650,112,2021-10-01 16:00:29.459000+00:00,3,817,22
113,coin,BZ,7,1,4426,square,noise,243438.1999998093,247455.0,20,23,-99,650,113,2021-10-01 16:00:40.309000+00:00,3,817,22
114,probe,AX,7,1,6890,circle,bell,252238.59999942782,256238.0,0,603,1,670,114,2021-10-01 16:00:49.092000+00:00,3,817,22
115,coin,BZ,7,1,3474,square,noise,265221.80000019073,269238.0,20,0,-99,670,115,2021-10-01 16:01:02.092000+00:00,3,817,22
116,bomb,B,7,1,6145,empty,noise,273105.39999961853,277105.30000019073,0,603,-99,690,116,2021-10-01 16:01:09.960000+00:00,3,817,22
117,bomb,AW,7,1,6192,triangle,bell,283271.6999998093,287288.39999961853,0,605,-99,690,117,2021-10-01 16:01:20.143000+00:00,3,817,22
118,probe,Y,7,1,3825,star,silent,293505.39999961853,297505.0999994278,0,603,0,690,118,2021-10-01 16:01:30.359000+00:00,3,817,22
119,coin,A,7,1,5729,empty,bell,303488.30000019073,307504.5999994278,20,5,-99,690,119,2021-10-01 16:01:40.359000+00:00,3,817,22
120,bomb,B,7,1,3711,empty,noise,16254.699999809265,20256.199999809265,0,603,-99,710,120,2021-10-01 16:02:47.294000+00:00,3,817,22
121,coin,A,7,1,3179,empty,bell,23987.89999961853,27987.69999980926,20,10,-99,710,121,2021-10-01 16:02:55.025000+00:00,3,817,22
122,coin,BY,8,1,6045,star,noise,31521.0,35520.800000190735,0,603,-99,730,122,2021-10-01 16:03:02.558000+00:00,3,817,22
123,probe,Y,8,1,4246,star,silent,41587.800000190735,45604.300000190735,0,605,-1,730,123,2021-10-01 16:03:12.642000+00:00,3,817,22
124,bomb,B,8,1,3499,empty,noise,54221.0999994278,58221.199999809265,0,603,-99,730,124,2021-10-01 16:03:25.259000+00:00,3,817,22
125,bomb,AW,8,1,6606,triangle,bell,61754.5999994278,65771.09999942781,0,605,-99,730,125,2021-10-01 16:03:32.808000+00:00,3,817,22
126,bomb,BY,8,1,5764,star,noise,72404.59999942781,76421.09999942781,0,605,-99,730,126,2021-10-01 16:03:43.458000+00:00,3,817,22
127,probe,AW,8,1,4348,triangle,bell,82204.5,86221.0,0,605,-2,730,127,2021-10-01 16:03:53.258000+00:00,3,817,22
128,coin,A,8,1,5843,empty,bell,92621.19999980928,96638.0,20,5,-99,730,128,2021-10-01 16:04:03.675000+00:00,3,817,22
129,probe,X,8,1,5288,circle,silent,102788.0,106787.89999961852,0,603,-1,750,129,2021-10-01 16:04:13.825000+00:00,3,817,22
130,coin,A,8,1,4710,empty,bell,115538.0999994278,119538.0,20,10,-99,750,130,2021-10-01 16:04:26.575000+00:00,3,817,22
131,bomb,AX,8,1,6388,circle,bell,124554.80000019072,128571.39999961852,0,605,-99,770,131,2021-10-01 16:04:35.607000+00:00,3,817,22
132,probe,BZ,8,1,4020,square,noise,134987.5999994278,138988.30000019073,0,20,1,770,132,2021-10-01 16:04:46.024000+00:00,3,817,22
133,coin,A,8,1,3923,empty,bell,146721.69999980927,150738.19999980927,20,23,-99,770,133,2021-10-01 16:04:57.774000+00:00,3,817,22
